tinh;huyen;xa;diaban;hoso;m7c1;m7c2;m7c3;m7c4;m7c5;m7c6;m7c7;m7c8;m7c9;m7c10;m7c11;m7c12;m7c13;m7c14;m7c15;m7c16;m7c17;m7c18;m7c19;m7c20a;m7c20b;m7c21;m7c22;m7c23;m7c23a;m7c24;m7c241;m7c242;m7c25;m7c251;m7c252;m7c253;m7c254;m7c26;m7c27;m7c27a;m7c28;m7c29;m7c30;m7c31;m7c32;m7c33;m7c34;m7c35;m7c36;m7c37;m7c38;m7c39;m7c391;m7c40;m7c41;m7c42;m7c43;m7c44
201;19;15;1;15;1;48;5;1996;;1;2;;;;;18000;2;;;;;;2;;;;2;;;0;;;800;;;;;8;2;1;1;8;2;2;;5;1;1;72;3;2;;;872;2;;;
201;19;19;7;13;1;115;4;1996;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;1;2;7;2;2;;5;1;1;168;5;2;;;168;2;;;
201;19;19;7;14;1;86;4;1997;;1;2;;;;;33000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;240;5;2;;;240;2;;;
201;19;19;7;15;1;200;4;1994;;1;2;;;;;41000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;1;1;7;2;2;;5;1;1;240;5;2;;;240;2;;;
201;19;35;3;13;1;72;5;2005;5;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;250;;;;;5;2;1;2;5;2;2;;5;1;1;96;5;2;;;346;2;;;
201;19;35;3;14;1;70;5;2004;5;1;2;;;;;14000;2;;;;;;2;;;;2;;;0;;;0;;;;;6;2;1;1;6;2;2;;5;1;1;120;4;2;;;120;2;;;
201;19;35;3;15;1;40;4;2004;4;1;2;;;;;18000;2;;;;;;2;;;;2;;;0;;;200;;;;;6;2;1;1;6;2;2;;6;1;1;160;5;2;;;360;2;;;
201;19;41;10;13;1;80;3;1995;;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;560;3;2;;;560;2;;;
201;19;41;10;14;1;70;3;1999;;1;2;;;;;150000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;996;5;2;;;996;2;;;
201;19;41;10;15;1;60;3;1999;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;360;5;2;;;360;2;;;
201;19;53;4;13;1;50;5;1997;;1;2;;;;;35000;1;2;;;;25000;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;300;4;2;;;300;2;;;
201;19;53;4;14;1;144;2;2007;5;1;2;;;;;70000;2;;;;;;2;;;;1;57000;57000;0;;;0;;;;;5;2;1;1;5;2;2;;1;1;1;420;4;2;;;57420;2;;;
201;19;53;4;15;1;35;5;2007;5;1;2;;;;;30000;2;;;;;;2;;;;1;30000;30000;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;240;4;2;;;30240;2;;;
201;19;61;10;13;1;124;4;1995;;1;2;;;;;33000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;480;5;2;;;480;2;;;
201;19;61;10;14;1;96;4;1987;;1;2;;;;;41000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;312;5;2;;;312;2;;;
201;19;61;10;15;1;85;4;1993;;1;2;;;;;32000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;300;5;2;;;300;2;;;
203;1;1;19;13;1;15;4;2006;5;3;1;3;1800;12;12;20000;1;2;;;;100000;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;240;1;1;1;240;1;1;48;;2328;2;;;
203;1;1;19;14;1;45;4;2008;5;2;1;3;2400;6;6;300000;2;;;;;;1;6;2007;;1;120000;120000;0;;;0;;;;;1;;;4;1;;1;180;1;1;1;1440;1;1;36;;124056;1;2;;
203;1;1;19;15;1;40;3;1997;;1;2;;;;;400000;2;;;;;;1;7;1996;;2;;;0;;;0;;;;;1;;;1;1;;1;360;1;1;1;600;1;1;96;;1056;2;;;
203;1;3;2;13;1;135;2;1998;;1;2;;;;;800000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;720;1;1;1;1560;1;1;72;;2352;2;;;
203;1;3;2;15;1;70;2;2000;;1;2;;;;;500000;1;2;;;;80000;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;480;1;1;1;1920;1;1;96;;2496;1;1;4;1800
203;1;3;2;19;1;40;2;2003;4;1;2;;;;;800000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;360;1;1;1;720;1;1;60;;1140;2;;;
203;1;5;15;13;1;120;2;2000;;1;2;;;;;500000;1;2;;;;700000;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;480;1;1;1;1440;1;1;28;;1948;2;;;
203;1;5;15;15;1;75;2;2005;2;1;2;;;;;400000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;180;1;1;1;516;5;2;;;696;2;;;
203;1;5;15;19;1;36;4;1998;;1;2;;;;;250000;2;;;;;;2;;;;2;;;0;;;0;;;;;2;;;1;2;;1;240;2;1;1;340;1;1;72;;652;2;;;
203;1;7;4;13;1;48;4;1995;;3;2;;;;;50000;1;2;;;;50000;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;240;1;1;1;720;1;1;120;;1080;2;;;
203;1;7;4;14;1;42;4;1994;;1;2;;;;;850000;1;2;;;;60000;1;-1;1996;;2;;;0;;;0;;;;;1;;;1;1;;1;300;1;1;1;480;4;2;;;780;2;;;
203;1;7;4;15;1;39;3;1991;;1;2;;;;;750000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;300;5;1;1;840;1;1;72;;1212;2;;;
203;1;13;6;13;1;240;2;2007;4;1;2;;;;;1600000;1;2;;;;150000;1;-1;2004;;2;;;0;;;0;;;;;14;2;1;1;14;1;1;120;1;1;1;1200;1;1;180;;1500;2;;;
203;1;13;6;14;1;40;4;1993;;1;2;;;;;45000;2;;;;;;2;;;;2;;;6000;;;0;;;;;13;2;2;1;13;2;2;;5;1;1;480;5;2;;;6480;2;;;
203;1;13;6;15;1;42;4;2008;5;1;2;;;;;45000;2;;;;;;2;;;;1;30000;30000;0;;;0;;;;;7;2;1;1;7;2;2;;5;1;1;60;5;2;;;30060;2;;;
203;3;17;2;13;1;56;4;1999;;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;1;8;2;2;;5;1;1;72;3;2;;;72;2;;;
203;3;17;2;14;1;40;5;2001;5;1;2;;;;;10000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;3;8;2;2;;5;3;2;;3;2;;;0;2;;;
203;3;17;2;15;1;48;4;2008;5;1;2;;;;;10000;2;;;;;;2;;;;1;5000;5000;0;;;0;;;;;8;2;2;1;8;2;2;;6;3;2;;3;2;;;5000;2;;;
203;3;37;12;13;1;144;4;2003;4;1;2;;;;;20000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;1;1;8;2;2;;6;4;2;;3;2;;;0;2;;;
203;3;37;12;14;1;94;4;2003;4;1;2;;;;;20000;2;;;;;;2;;;;2;;;0;;;450;;;;;8;2;1;1;8;2;2;;6;4;2;;3;2;;;450;2;;;
203;3;37;12;15;1;30;4;2002;5;1;2;;;;;10000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;1;2;8;2;2;;6;1;1;120;3;2;;;120;2;;;
203;4;7;4;13;1;70;4;2003;4;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;1;1;7;2;2;;5;1;1;150;3;2;;;150;2;;;
203;4;7;4;14;1;130;4;1989;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;1;1;8;2;2;;6;1;1;360;3;2;;;360;2;;;
203;4;7;4;15;1;70;4;1996;;1;2;;;;;30000;1;1;216;12;12;20000;2;;;;2;;;0;;;0;;;;;8;2;2;1;8;2;2;;6;1;1;480;3;2;;;480;2;;;
203;4;9;3;13;1;118;4;1995;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;1;1;7;2;2;;5;4;2;;3;2;;;0;2;;;
203;4;9;3;15;1;124;4;2007;5;1;2;;;;;60000;2;;;;;;2;;;;1;35000;25000;0;;;0;;;;;7;2;1;2;7;2;2;;5;3;2;;3;2;;;25000;2;;;
203;4;9;3;19;1;118;4;1997;;1;2;;;;;45000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;1;1;7;2;2;;5;4;2;;3;2;;;0;2;;;
203;4;11;2;13;1;160;4;1999;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;14;2;2;1;13;2;2;;6;4;2;;3;2;;;0;2;;;
203;4;11;2;14;1;90;5;2002;5;1;2;;;;;10000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;1;1;6;2;2;;6;3;2;;3;2;;;0;2;;;
203;4;11;2;19;1;130;4;2004;4;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;0;;;;;14;2;2;1;14;2;2;;6;4;2;;3;2;;;0;2;;;
203;5;17;6;13;1;63;4;1994;;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;6;2;1;1;13;2;2;;5;1;1;156;5;2;;;156;2;;;
203;5;17;6;14;1;40;5;2003;4;1;2;;;;;60000;1;2;;;;10000;1;-1;2002;;2;;;0;;;0;;;;;7;2;2;2;13;2;2;;6;1;1;110;5;2;;;110;2;;;
203;5;17;6;15;1;81;4;1995;;1;2;;;;;50000;1;2;;;;45000;1;2;1995;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;576;3;2;;;576;2;;;
203;5;29;4;13;1;64;4;1996;;1;2;;;;;50000;2;;;;;;2;;;;2;;;2500;;;0;;;;;8;2;1;2;8;2;2;;6;1;1;286;5;2;;;2786;2;;;
203;5;29;4;14;1;90;4;2005;4;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;2;1;7;2;2;;5;1;1;360;5;2;;;360;2;;;
203;5;29;4;20;1;64;4;2002;4;1;2;;;;;25000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;1;8;2;2;;6;1;1;324;5;2;;;324;2;;;
203;7;2;6;14;1;60;5;2000;;1;2;;;;;5000;1;2;;;;1000;2;;;;2;;;0;;;0;;;;;8;2;1;1;8;2;2;;5;1;1;65;3;2;;;65;2;;;
203;7;2;6;15;1;70;4;1994;;1;2;;;;;8000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;5;8;2;2;;6;1;1;60;3;2;;;60;2;;;
203;7;2;6;19;1;130;4;1985;;1;2;;;;;25000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;1;2;8;2;2;;5;1;1;180;5;2;;;180;2;;;
203;9;5;4;13;1;60;4;1995;;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;4;8;2;2;;6;3;2;;3;2;;;0;2;;;
203;9;5;4;14;1;72;4;1996;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;4;8;2;2;;6;4;2;;3;2;;;0;2;;;
203;9;5;4;15;1;60;4;1978;;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;14;2;2;4;14;2;2;;6;3;2;;3;2;;;0;2;;;
203;11;1;8;13;1;60;4;1996;;1;2;;;;;220000;1;1;14515;12;12;200000;2;;;;2;;;0;;;0;;;;;3;;;1;3;;1;180;1;1;1;720;3;2;;;900;2;;;
203;11;1;8;14;1;70;3;2007;4;1;2;;;;;400000;2;;;;;;2;;;;1;125000;125000;0;;;0;;;;;3;;;1;3;;1;564;1;1;1;900;1;1;60;;126524;2;;;
203;11;1;8;15;1;119;2;1980;;1;2;;;;;300000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;600;1;1;1;1200;1;1;60;;1860;2;;;
203;11;9;9;13;1;90;4;2003;4;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;400;;;;;5;2;1;2;5;2;2;;6;1;1;300;3;2;;;700;2;;;
203;11;9;9;14;1;63;4;2006;5;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;14;2;1;5;14;2;2;;6;1;1;120;3;2;;;120;2;;;
203;11;9;9;15;1;80;4;1996;;1;2;;;;;28000;1;2;;;;5000;1;7;2002;;2;;;10000;;;0;;;;;7;2;1;5;14;2;2;;6;1;1;360;3;2;;;10360;2;;;
203;11;17;1;14;1;60;4;1968;;1;2;;;;;25000;2;;;;;;2;;;;2;;;0;;;0;;;;;6;2;1;1;6;2;2;;5;1;1;420;3;2;;;420;2;;;
203;11;17;1;15;1;80;4;1966;;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;13;2;2;;6;1;1;360;5;2;;;360;2;;;
203;11;17;1;19;1;90;4;1983;;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;13;2;2;;6;1;1;300;3;2;;;300;2;;;
203;11;29;4;13;2;170;4;1986;;1;2;;;;;120000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;2;5;2;2;;6;1;1;570;5;2;;;570;2;;;
203;11;29;4;14;1;48;4;2006;4;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;2;5;2;2;;5;1;1;360;5;2;;;360;2;;;
203;11;29;4;15;1;60;5;1944;;1;2;;;;;8000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;1;4;8;2;2;;6;1;1;300;5;2;;;300;2;;;
203;13;1;5;13;1;51;4;2006;4;2;2;;;;;160000;1;2;;;;150000;2;;;;2;;;0;;;0;;;;;7;2;1;1;7;2;2;;1;1;1;840;1;1;48;;888;2;;;
203;13;1;5;14;1;40;4;2007;4;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;1;8;2;2;;3;1;1;240;4;2;;;240;2;;;
203;13;1;5;15;1;150;2;2002;3;1;2;;;;;350000;2;;;;;;1;1;2002;;2;;;0;;;0;;;;;8;2;2;1;8;2;2;;1;1;1;2400;1;1;48;;2448;2;;;
203;13;17;1;13;1;100;4;2006;4;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;200;;;;;8;2;1;1;8;2;2;;5;1;1;240;5;2;;;440;2;;;
203;13;17;1;14;1;40;5;2005;5;1;2;;;;;18000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;1;1;7;2;2;;6;1;1;180;5;2;;;180;2;;;
203;13;17;1;15;1;40;5;2005;5;1;2;;;;;16000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;1;2;7;2;2;;6;3;2;;6;2;;;0;2;;;
203;13;31;4;13;1;72;4;2004;5;1;2;;;;;15000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;1;8;2;2;;6;1;1;180;3;2;;;180;2;;;
203;13;31;4;14;1;100;4;1972;;1;2;;;;;20000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;1;8;2;2;;5;1;1;210;3;2;;;210;2;;;
203;13;31;4;15;1;120;4;1991;;1;2;;;;;15000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;1;8;2;2;;6;1;1;180;3;2;;;180;2;;;
203;15;3;1;13;1;64;4;1999;;1;2;;;;;23000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;13;2;2;;5;1;1;154;5;2;;;154;2;;;
203;15;3;1;14;1;100;5;1976;;1;2;;;;;18000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;1;2;7;2;2;;5;1;1;240;5;2;;;240;2;;;
203;15;3;1;15;1;80;4;2007;5;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;1;4;7;2;2;;6;4;2;;5;2;;;0;2;;;
203;15;11;14;13;1;120;4;1983;;1;2;;;;;20000;2;;;;;;2;;;;2;;;0;;;3000;;;;;7;2;1;1;13;2;2;;3;1;1;600;5;2;;;3600;2;;;
203;15;11;14;14;1;30;4;2001;4;1;2;;;;;120000;2;;;;;;2;;;;2;;;0;;;300;;;;;14;1;1;1;14;1;1;18;3;1;1;480;5;2;;;798;2;;;
203;15;11;14;15;1;95;4;2005;5;1;2;;;;;36000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;13;2;2;;3;1;1;240;5;2;;;240;2;;;
203;15;15;4;13;1;50;4;1984;;1;2;;;;;50000;2;;;;;;1;-1;1987;;2;;;0;;;0;;;;;5;2;1;1;13;2;2;;5;1;1;984;5;2;;;984;2;;;
203;15;15;4;14;1;50;4;2001;5;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;180;5;2;;;180;2;;;
203;15;15;4;15;1;60;4;1989;;1;2;;;;;400000;2;;;;;;2;;;;2;;;3300;;;0;;;;;5;2;1;1;13;2;2;;5;1;1;450;5;2;;;3750;2;;;
203;15;31;11;13;1;52;4;2003;4;1;2;;;;;150000;2;;;;;;2;;;;2;;;5000;;;0;;;;;5;2;1;1;13;2;2;;5;1;1;180;5;2;;;5180;2;;;
203;15;31;11;14;1;38;4;2004;4;1;2;;;;;18000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;13;2;2;;5;1;1;105;5;2;;;105;2;;;
203;15;31;11;15;1;40;4;1997;;1;2;;;;;300000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;1;1;1;760;5;2;;;760;2;;;
203;15;39;1;13;1;63;4;2006;4;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;1;1;7;2;2;;5;1;1;180;5;2;;;180;2;;;
203;15;39;1;14;1;40;5;1984;;1;2;;;;;5000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;1;1;8;2;2;;5;1;1;350;5;2;;;350;2;;;
203;15;39;1;15;1;70;4;2000;;1;2;;;;;27000;2;;;;;;2;;;;2;;;0;;;0;;;;;6;2;1;1;13;2;2;;5;1;1;216;5;2;;;216;2;;;
203;17;15;2;13;2;48;4;1977;;2;2;;;;;10000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;1;1;7;2;2;;6;1;1;60;5;2;;;60;2;;;
203;17;15;2;14;1;100;4;1977;;1;2;;;;;40000;1;2;;;;35000;1;6;2006;;2;;;0;;;2500;;;;;7;2;1;1;7;2;1;36;6;1;1;216;5;2;;;2752;2;;;
203;17;15;2;15;1;80;5;1992;;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;1;1;7;2;1;36;6;1;1;120;5;2;;;156;2;;;
203;17;27;6;13;1;50;4;1999;;1;2;;;;;16000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;2;2;13;2;2;;6;1;1;29;5;2;;;29;2;;;
203;17;27;6;14;1;80;5;2000;;1;2;;;;;10000;2;;;;;;2;;;;2;;;0;;;0;;;;;6;2;2;3;13;2;2;;6;1;1;48;3;2;;;48;2;;;
203;17;27;6;15;1;75;4;2006;5;1;2;;;;;100000;1;2;;;;50000;2;;;;2;;;0;;;0;;;;;6;2;1;1;13;2;2;;5;1;1;240;5;2;;;240;2;;;
203;17;35;5;13;1;80;4;2002;4;1;2;;;;;20000;2;;;;;;2;;;;2;;;0;;;0;;;;;14;2;2;3;14;2;2;;6;3;2;;5;2;;;0;2;;;
203;17;35;5;14;1;120;4;2004;5;1;2;;;;;20000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;2;2;14;2;2;;6;3;2;;5;2;;;0;2;;;
203;17;35;5;15;1;96;4;1964;;1;2;;;;;18000;2;;;;;;2;;;;2;;;0;;;0;;;;;6;2;2;3;14;2;2;;6;3;2;;5;2;;;0;2;;;
203;19;5;4;13;1;80;4;1994;;1;2;;;;;52000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;2;2;7;2;2;;5;1;1;244;3;2;;;244;2;;;
203;19;5;4;14;1;86;4;2000;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;2;2;7;2;2;;6;1;1;276;3;2;;;276;2;;;
203;19;5;4;15;1;90;4;1983;;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;2;1;7;2;2;;6;1;1;500;3;2;;;500;2;;;
203;19;15;3;13;1;90;4;2004;5;1;2;;;;;45000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;3;8;2;2;;5;3;2;;3;2;;;0;2;;;
203;19;15;3;15;1;120;4;1995;;1;2;;;;;75000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;3;8;2;2;;5;4;2;;3;2;;;0;2;;;
203;19;15;3;19;1;90;4;1994;;1;2;;;;;40000;1;2;;;;8000;2;;;;2;;;0;;;0;;;;;8;2;2;3;8;2;2;;5;1;1;120;5;2;;;120;2;;;
203;21;21;5;13;1;60;4;1993;;1;2;;;;;20000;2;;;;;;1;11;1993;;2;;;0;;;0;;;;;14;2;2;1;13;2;2;;5;1;1;216;5;2;;;216;2;;;
203;21;21;5;14;1;60;4;2003;4;1;2;;;;;20000;2;;;;;;2;;;;2;;;0;;;650;;;;;14;2;2;1;14;2;2;;5;1;1;240;5;2;;;890;2;;;
203;21;21;5;15;1;100;4;1979;;1;2;;;;;15000;2;;;;;;2;;;;2;;;0;;;2000;;;;;7;2;2;1;7;2;2;;5;1;1;171;5;2;;;2171;2;;;
205;1;3;1;13;1;140;2;1990;;1;2;;;;;1300000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;400;1;1;1;1200;1;1;160;;1760;2;;;
205;1;3;1;14;1;220;2;1993;;1;2;;;;;1500000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;600;1;1;1;1800;1;1;120;;2520;2;;;
205;1;3;1;15;1;40;4;1993;;1;2;;;;;600000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;720;1;1;1;1440;1;1;150;;2310;2;;;
205;1;7;8;13;1;50;4;2003;4;1;2;;;;;350000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;960;1;1;1;1800;1;1;96;;2856;2;;;
205;1;7;8;14;1;90;2;2006;4;1;2;;;;;1200000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;360;1;1;1;1200;1;1;72;;1632;2;;;
205;1;7;8;15;1;70;2;2002;2;1;2;;;;;550000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;360;1;1;1;720;1;1;72;;1152;2;;;
205;1;9;10;13;1;40;4;1996;;1;2;;;;;250000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;288;2;1;1;600;1;1;72;;960;2;;;
205;1;9;10;14;1;45;4;2004;1;1;2;;;;;300000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;420;1;1;1;840;1;1;96;;1356;1;2;;
205;1;9;10;15;1;110;2;1993;;1;2;;;;;400000;2;;;;;;1;5;1991;;2;;;0;;;0;;;;;1;;;1;1;;1;360;1;1;1;1920;1;1;72;;2352;1;1;5;54
205;1;13;15;13;1;100;2;1996;;1;2;;;;;500000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;480;1;1;1;1000;1;1;96;;1576;2;;;
205;1;13;15;19;1;60;2;1999;;1;2;;;;;300000;2;;;;;;2;;;;2;;;16000;;;0;;;;;1;;;1;1;;1;540;1;1;1;1900;1;1;96;;18536;2;;;
205;1;13;15;20;1;100;1;1999;;1;2;;;;;500000;2;;;;;;2;;;;2;;;70000;;;0;;;;;1;;;1;1;;1;500;1;1;1;1450;1;1;72;;72022;1;1;12;1800
205;1;19;4;13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;1;1;5;2;2;;5;1;1;600;2;2;;;600;2;;;
205;1;19;4;14;1;70;4;2000;;1;2;;;;;130000;2;;;;;;2;;;;2;;;8000;;;0;;;;;5;2;1;1;5;2;2;;2;1;1;1080;5;2;;;9080;2;;;
205;1;19;4;19;1;42;3;1996;;1;2;;;;;147000;2;;;;;;1;8;1996;;1;80000;80000;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;660;2;2;;;80660;2;;;
205;1;27;11;13;1;60;4;1991;;1;2;;;;;120000;1;2;;;;860000;1;4;2004;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;1;1;1;600;5;2;;;600;2;;;
205;1;27;11;14;1;70;4;1974;;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;2;1;5;2;2;;5;1;1;480;5;2;;;480;2;;;
205;1;27;11;15;1;70;4;1988;;1;2;;;;;150000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;2;1;5;2;2;;2;1;1;375;5;2;;;375;2;;;
205;5;1;8;13;1;70;4;1984;;1;2;;;;;22000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;2;8;2;2;;5;4;2;;3;2;;;0;2;;;
205;5;1;8;14;1;60;4;1988;;1;2;;;;;20000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;2;8;2;2;;5;4;2;;3;2;;;0;2;;;
205;5;1;8;15;1;120;4;1998;;1;2;;;;;42000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;3;8;2;2;;5;3;2;;3;2;;;0;2;;;
205;5;17;2;13;1;54;4;1996;;1;2;;;;;30000;1;2;;;;25000;2;;;;2;;;0;;;0;;;;;8;2;1;1;8;2;2;;3;1;1;145;3;2;;;145;2;;;
205;5;17;2;14;1;60;4;1997;;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;3;8;2;2;;3;1;1;300;3;2;;;300;2;;;
205;5;17;2;15;1;60;4;2000;;1;2;;;;;35000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;2;2;8;2;2;;3;1;1;145;3;2;;;145;2;;;
205;5;31;6;13;1;80;4;1990;;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;0;;;;;7;2;1;2;7;2;2;;3;1;1;180;3;2;;;180;2;;;
205;5;31;6;14;1;30;5;2002;4;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;0;;;;;2;;;1;2;;2;;3;1;1;1200;3;2;;;1200;2;;;
205;5;31;6;15;1;60;4;2005;4;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;2;;2;3;1;240;3;2;;;240;2;;;
205;7;15;4;13;1;50;5;1997;;1;2;;;;;25000;2;;;;;;2;;;;2;;;0;;;0;;;;;14;2;1;1;14;2;2;;5;1;1;450;3;2;;;450;2;;;
205;7;15;4;14;1;35;5;1997;;1;2;;;;;70000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;1;1;8;2;2;;5;1;1;350;3;2;;;350;2;;;
205;7;15;4;15;1;40;4;2000;;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;8;2;1;1;8;2;2;;5;1;1;420;3;2;;;420;2;;;
205;7;31;3;13;1;60;4;2000;;1;2;;;;;20000;2;;;;;;2;;;;2;;;0;;;0;;;;;13;2;1;1;13;2;2;;6;3;2;;3;2;;;0;2;;;
205;7;31;3;14;1;40;4;1999;;1;2;;;;;15000;2;;;;;;2;;;;2;;;0;;;0;;;;;13;2;1;1;13;2;2;;6;3;2;;3;2;;;0;2;;;
205;7;31;3;15;1;30;5;1992;;1;2;;;;;8000;2;;;;;;2;;;;2;;;0;;;300;;;;;13;2;1;1;13;2;2;;6;3;2;;3;2;;;300;2;;;
